0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.8505317485662419,-0.5066552840628717,-0.4039621004377494,-0.2168029641503888,-0.1767766952966368,1.7677669529663689,-0.5101515430617262,-1.1079259903080172,-0.1308559806475534,-0.2359813632291101,3.755222352305419,-0.196116135138184,-0.1930093762613523,-0.1216814617438435,-0.0671534277873074,-0.0335200761576995,-1.8351149988007645,0.6158384251930635,-0.4820426798824101,-0.3075623426146228,-0.2687046074502295,0.8603687436210127,-0.7467879938056768,0.8119223343984152,-0.6981970580620328,-0.2412359308784521,-0.1216814617438435,-0.7376951317802901,-0.074583068721299,1.1926874034144634
0.8505317485662419,-0.5066552840628717,-0.4039621004377494,-0.2168029641503888,-0.1767766952966368,-0.5656854249492381,1.9602018529600025,-1.1079259903080172,-0.1308559806475534,-0.2359813632291101,-0.2662958158485814,-0.196116135138184,-0.1930093762613523,-0.1216814617438435,-0.0671534277873074,-0.0335200761576995,0.5449249778098338,0.6158384251930635,-0.4820426798824101,-0.3075623426146228,-0.2687046074502295,0.8603687436210127,-0.7467879938056768,0.8119223343984152,-0.6981970580620328,-0.2412359308784521,-0.1216814617438435,-0.7376951317802901,-0.3866707201133387,-0.4821078216310024
0.8505317485662419,-0.5066552840628717,-0.4039621004377494,-0.2168029641503888,-0.1767766952966368,-0.5656854249492381,-0.5101515430617262,0.9025873648130484,-0.1308559806475534,-0.2359813632291101,-0.2662958158485814,-0.196116135138184,-0.1930093762613523,-0.1216814617438435,-0.0671534277873074,-0.0335200761576995,0.5449249778098338,0.6158384251930635,-0.4820426798824101,-0.3075623426146228,3.72155881318568,-1.162292339667437,-0.7467879938056768,0.8119223343984152,-0.6981970580620328,-0.2412359308784521,-0.1216814617438435,-0.7376951317802901,-0.4888542575852485,0.1878102683871838
0.8505317485662419,-0.5066552840628717,-0.4039621004377494,-0.2168029641503888,-0.1767766952966368,-0.5656854249492381,-0.5101515430617262,0.9025873648130484,-0.1308559806475534,-0.2359813632291101,-0.2662958158485814,-0.196116135138184,-0.1930093762613523,-0.1216814617438435,-0.0671534277873074,-0.0335200761576995,0.5449249778098338,0.6158384251930635,-0.4820426798824101,-0.3075623426146228,-0.2687046074502295,0.8603687436210127,-0.7467879938056768,-1.2316448970959013,1.4322604033532795,-0.2412359308784521,-0.1216814617438435,-0.7376951317802901,-0.4902797934380586,-0.2588017916249404
-1.175735064194511,1.9737285516515173,-0.4039621004377494,-0.2168029641503888,-0.1767766952966368,-0.5656854249492381,-0.5101515430617262,0.9025873648130484,-0.1308559806475534,-0.2359813632291101,-0.2662958158485814,-0.196116135138184,-0.1930093762613523,-0.1216814617438435,-0.0671534277873074,-0.0335200761576995,0.5449249778098338,0.6158384251930635,-0.4820426798824101,-0.3075623426146228,-0.2687046074502295,0.8603687436210127,-0.7467879938056768,-1.2316448970959013,-0.6981970580620328,4.145319465299116,-0.1216814617438435,1.3555735383351193,-0.0187093117785307,-1.7475086583320212
0.8505317485662419,-0.5066552840628717,-0.4039621004377494,-0.2168029641503888,-0.1767766952966368,1.7677669529663689,-0.5101515430617262,-1.1079259903080172,-0.1308559806475534,4.237622777986573,-0.2662958158485814,-0.196116135138184,-0.1930093762613523,-0.1216814617438435,-0.0671534277873074,-0.0335200761576995,-1.8351149988007645,-1.6238025415294657,2.0745051044939435,-0.3075623426146228,-0.2687046074502295,-1.162292339667437,1.3390681268239724,-1.2316448970959013,1.4322604033532795,-0.2412359308784521,-0.1216814617438435,-0.7376951317802901,4.335332226633904,-0.4076724782956484
-1.175735064194511,-0.5066552840628717,-0.4039621004377494,-0.2168029641503888,5.656854249492379,1.7677669529663689,-0.5101515430617262,-1.1079259903080172,-0.1308559806475534,4.237622777986573,-0.2662958158485814,-0.196116135138184,-0.1930093762613523,-0.1216814617438435,-0.0671534277873074,-0.0335200761576995,-1.8351149988007645,0.6158384251930635,-0.4820426798824101,-0.3075623426146228,-0.2687046074502295,0.8603687436210127,-0.7467879938056768,0.8119223343984152,-0.6981970580620328,-0.2412359308784521,-0.1216814617438435,-0.7376951317802901,-0.1138457087351363,1.1554697317467864
0.8505317485662419,-0.5066552840628717,-0.4039621004377494,-0.2168029641503888,-0.1767766952966368,-0.5656854249492381,1.9602018529600025,-1.1079259903080172,-0.1308559806475534,-0.2359813632291101,-0.2662958158485814,-0.196116135138184,-0.1930093762613523,-0.1216814617438435,-0.0671534277873074,-0.0335200761576995,0.5449249778098338,-1.6238025415294657,2.0745051044939435,-0.3075623426146228,-0.2687046074502295,-1.162292339667437,1.3390681268239724,-1.2316448970959013,1.4322604033532795,-0.2412359308784521,-0.1216814617438435,-0.7376951317802901,-0.0902720169770847,-0.0354957616188782
0.8505317485662419,-0.5066552840628717,-0.4039621004377494,-0.2168029641503888,-0.1767766952966368,-0.5656854249492381,-0.5101515430617262,0.9025873648130484,-0.1308559806475534,-0.2359813632291101,-0.2662958158485814,-0.196116135138184,-0.1930093762613523,-0.1216814617438435,-0.0671534277873074,-0.0335200761576995,0.5449249778098338,0.6158384251930635,-0.4820426798824101,-0.3075623426146228,-0.2687046074502295,0.8603687436210127,-0.7467879938056768,0.8119223343984152,-0.6981970580620328,-0.2412359308784521,-0.1216814617438435,-0.7376951317802901,-0.4894421904510967,-0.0785781508289539
0.8505317485662419,-0.5066552840628717,-0.4039621004377494,-0.2168029641503888,-0.1767766952966368,1.7677669529663689,-0.5101515430617262,-1.1079259903080172,-0.1308559806475534,-0.2359813632291101,3.755222352305419,-0.196116135138184,-0.1930093762613523,-0.1216814617438435,-0.0671534277873074,-0.0335200761576995,-1.8351149988007645,0.6158384251930635,-0.4820426798824101,-0.3075623426146228,-0.2687046074502295,0.8603687436210127,-0.7467879938056768,0.8119223343984152,-0.6981970580620328,-0.2412359308784521,-0.1216814617438435,-0.7376951317802901,0.0663597415847833,1.000592912783955
